,,,,,,,,,,,,,Asignatura,Nombre Asig.,Créditos Asignatura,Asig. Referenciadas,Sección,Descrip. Evento,Horario,Profesor,Sede,Cat. Paquete,Paquete,Vac. Paquete
,,,,,,,,,,,,,CIT2108,TALLER DE REDES Y SERVICIOS,6,CIT2202,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2108_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2108,TALLER DE REDES Y SERVICIOS,6,CIT2202,Sección 2,CÁTEDRA 02,MA VI 10:00 - 11:20,PALACIOS PABLO GEOVANNY,S-SANTIAGO,Vacantes de Carrera,CIT2108_CA02,40
,,,,,,,,,,,,,CIT2108,TALLER DE REDES Y SERVICIOS,6,CIT2202,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2108_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2205,PROYECTO EN TICS I,6,CIT2200,Sección 1,CÁTEDRA 01,LU JU 11:30 - 12:50,AHUMADA LUCIANO SEBASTIAN,S-SANTIAGO,Vacantes de Carrera,CIT2205_CA01,25
,,,,,,,,,,,,,CIT2205,PROYECTO EN TICS I,6,CIT2200,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CIT2205_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2205,PROYECTO EN TICS I,6,CIT2200,Sección 2,CÁTEDRA 02,LU JU 11:30 - 12:50,DUJOVNE DIEGO ROBERTO,S-SANTIAGO,Vacantes de Carrera,CIT2205_CA02,25
,,,,,,,,,,,,,CIT2205,PROYECTO EN TICS I,6,CIT2200,Sección 2,AYUDANTÍA OBLIGATORIA 02,VI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CIT2205_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2009,BASES DE DATOS AVANZADAS,6,,Sección 1,CÁTEDRA 01,MA VI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2009_CA01,40
,,,,,,,,,,,,,CIT2009,BASES DE DATOS AVANZADAS,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2009_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2009,BASES DE DATOS AVANZADAS,6,,Sección 2,CÁTEDRA 02,MA VI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2009_CA02,40
,,,,,,,,,,,,,CIT2009,BASES DE DATOS AVANZADAS,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2009_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 1,LABORATORIO 01,MA 17:25 - 18:45,TOBAR JORGE ANDRES,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV1,21
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 1,CÁTEDRA 01,LU JU 08:30 - 09:50,SANCHEZ PABLO RAUL,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV1,
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV1,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 2,LABORATORIO 02,MA 13:00 - 14:20,TOBAR JORGE ANDRES,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV2,21
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 2,AYUDANTÍA OBLIGATORIA 01,MA 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV2,
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 2,CÁTEDRA 01,LU JU 08:30 - 09:50,SANCHEZ PABLO RAUL,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV2,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 3,AYUDANTÍA OBLIGATORIA 02,LU 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV3,27
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 3,CÁTEDRA 02,MA VI 08:30 - 09:50,SANCHEZ PABLO RAUL,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV3,
,,,,,,,,,,,,,CIT2109,ARQUITECTURA Y ORGANIZ DE COMPUTADORES,6,CIT2103,Sección 3,LABORATORIO 03,JU 14:30 - 15:50,TOBAR JORGE ANDRES,S-SANTIAGO,Vacantes de Carrera,CIT2109_CV3,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 1,LABORATORIO 01,MI 13:00 - 14:20,VENEGAS LUIS JAVIER,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC01,21
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 1,AYUDANTÍA OBLIGATORIA 01,LU 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC01,
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 1,CÁTEDRA 01,LU JU 13:00 - 14:20,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 2,LABORATORIO 02,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC02,21
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 2,CÁTEDRA 01,LU JU 13:00 - 14:20,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC02,
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 2,AYUDANTÍA OBLIGATORIA 01,LU 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 3,LABORATORIO 03,MA 11:30 - 12:50,,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC03,28
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 3,CÁTEDRA 02,MA VI 14:30 - 15:50,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC03,
,,,,,,,,,,,,,CIT2110,SEÑALES Y SISTEMAS,6,CIT2101,Sección 3,AYUDANTÍA OBLIGATORIA 02,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2110_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2010,SISTEMAS OPERATIVOS,6,CIT2003,Sección 1,CÁTEDRA 01,MA VI 10:00 - 11:20,GUTIERREZ MARTIN EDUARDO,S-SANTIAGO,Vacantes de Carrera,CIT2010_CA01,40
,,,,,,,,,,,,,CIT2010,SISTEMAS OPERATIVOS,6,CIT2003,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2010_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2010,SISTEMAS OPERATIVOS,6,CIT2003,Sección 2,CÁTEDRA 02,LU JU 16:00 - 17:20,REYES VICTOR ALEJANDRO,S-SANTIAGO,Vacantes de Carrera,CIT2010_CA02,40
,,,,,,,,,,,,,CIT2010,SISTEMAS OPERATIVOS,6,CIT2003,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2010_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2206,GESTIÓN ORGANIZACIONAL,6,CIT2203,Sección 1,CÁTEDRA 01,MA VI 11:30 - 12:50,GEOFFROY XIMENA MARIA,S-SANTIAGO,Vacantes de Carrera,CIT2203_CA01,45
,,,,,,,,,,,,,CIT2206,GESTIÓN ORGANIZACIONAL,6,CIT2203,Sección 1,AYUDANTÍA OBLIGATORIA 01,JU 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2203_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2011,SISTEMAS DISTRIBUIDOS,6,,Sección 1,CÁTEDRA 01,LU JU 13:00 - 14:20,HIDALGO NICOLAS ANDRES,S-SANTIAGO,Vacantes de Carrera,CIT2011_CA01,40
,,,,,,,,,,,,,CIT2011,SISTEMAS DISTRIBUIDOS,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2011_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2011,SISTEMAS DISTRIBUIDOS,6,,Sección 2,CÁTEDRA 02,LU JU 16:00 - 17:20,HIDALGO NICOLAS ANDRES,S-SANTIAGO,Vacantes de Carrera,CIT2011_CA02,40
,,,,,,,,,,,,,CIT2011,SISTEMAS DISTRIBUIDOS,6,,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2011_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 1,LABORATORIO 01,LU 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2111_VA01,24
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 1,AYUDANTÍA OBLIGATORIA 01,MA 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2111_VA01,
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 1,CÁTEDRA 01,LU JU 14:30 - 15:50,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2111_VA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 2,LABORATORIO 02,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2111_VA02,24
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 2,AYUDANTÍA OBLIGATORIA 01,MA 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CIT2111_VA02,
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 2,CÁTEDRA 01,LU JU 14:30 - 15:50,GARCIA CARLOS ENRIQUE ANTONIO,S-SANTIAGO,Vacantes de Carrera,CIT2111_VA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 3,CÁTEDRA 02,MA VI 14:30 - 15:50,VENEGAS LUIS JAVIER,S-SANTIAGO,Vacantes de Carrera,CIT2111_VC03,27
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 3,AYUDANTÍA OBLIGATORIA 02,LU 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2111_VC03,
,,,,,,,,,,,,,CIT2111,COMUNICACIONES DIGITALES,6,CIT2102,Sección 3,LABORATORIO 03,LU 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2111_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2012,INGENIERÍA DE SOFTWARE,6,CIT2005,Sección 1,CÁTEDRA 01,MA VI 16:00 - 17:20,ROJAS MATIAS IGNACIO,S-SANTIAGO,Vacantes de Carrera,CIT2012_CA01,40
,,,,,,,,,,,,,CIT2012,INGENIERÍA DE SOFTWARE,6,CIT2005,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CIT2012_CA01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2012,INGENIERÍA DE SOFTWARE,6,CIT2005,Sección 2,CÁTEDRA 02,MA VI 13:00 - 14:20,ROJAS MATIAS IGNACIO,S-SANTIAGO,Vacantes de Carrera,CIT2012_CA02,40
,,,,,,,,,,,,,CIT2012,INGENIERÍA DE SOFTWARE,6,CIT2005,Sección 2,AYUDANTÍA OBLIGATORIA 02,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CIT2012_CA02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 1,CÁTEDRA 01,MA VI 10:00 - 11:20,CALCAGNO JAIME ALBERTO,S-SANTIAGO,Vacantes de Carrera,CII2100_VC01,33
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 1,AYUDANTÍA OPCIONAL 01,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 1,CÁTEDRA 01,MA VI 10:00 - 11:20,CALCAGNO JAIME ALBERTO,S-SANTIAGO,Vacantes FG,CII2100_FG01,5
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 1,AYUDANTÍA OPCIONAL 01,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes FG,CII2100_FG01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 2,CÁTEDRA 02,LU JU 11:30 - 12:50,CALCAGNO JAIME ALBERTO,S-SANTIAGO,Vacantes de Carrera,CII2100_VC02,33
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 2,AYUDANTÍA OPCIONAL 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 2,CÁTEDRA 02,LU JU 11:30 - 12:50,CALCAGNO JAIME ALBERTO,S-SANTIAGO,Vacantes FG,CII2100_FG02,5
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 2,AYUDANTÍA OPCIONAL 02,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes FG,CII2100_FG02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 3,CÁTEDRA 03,MA VI 11:30 - 12:50,ZUÑIGA EDUARDO ISRAEL,S-SANTIAGO,Vacantes de Carrera,CII2100_VC03,33
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 3,AYUDANTÍA OPCIONAL 03,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 3,AYUDANTÍA OPCIONAL 03,MI 10:00 - 11:20,,S-SANTIAGO,Vacantes FG,CII2100_FG03,5
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 3,CÁTEDRA 03,MA VI 11:30 - 12:50,ZUÑIGA EDUARDO ISRAEL,S-SANTIAGO,Vacantes FG,CII2100_FG03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 4,CÁTEDRA 04,MA VI 11:30 - 12:50,CALCAGNO JAIME ALBERTO,S-SANTIAGO,Vacantes de Carrera,CII2100_VC04,33
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 4,AYUDANTÍA OPCIONAL 04,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 4,CÁTEDRA 04,MA VI 11:30 - 12:50,CALCAGNO JAIME ALBERTO,S-SANTIAGO,Vacantes FG,CII2100_FG04,5
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 4,AYUDANTÍA OPCIONAL 04,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes FG,CII2100_FG04,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 5,CÁTEDRA 05,LU JU 16:00 - 17:20,OLIVARES GUILLERMO ANTONIO,S-SANTIAGO,Vacantes de Carrera,CII2100_VC05,33
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 5,AYUDANTÍA OPCIONAL 05,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 5,CÁTEDRA 05,LU JU 16:00 - 17:20,OLIVARES GUILLERMO ANTONIO,S-SANTIAGO,Vacantes FG,CII2100_FG05,5
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 5,AYUDANTÍA OPCIONAL 05,MI 16:00 - 17:20,,S-SANTIAGO,Vacantes FG,CII2100_FG05,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 6,CÁTEDRA 06,LU JU 14:30 - 15:50,OLIVARES GUILLERMO ANTONIO,S-SANTIAGO,Vacantes de Carrera,CII2100_VC06,33
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 6,AYUDANTÍA OPCIONAL 06,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC06,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 6,CÁTEDRA 06,LU JU 14:30 - 15:50,OLIVARES GUILLERMO ANTONIO,S-SANTIAGO,Vacantes FG,CII2100_FG06,5
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 6,AYUDANTÍA OPCIONAL 06,MI 14:30 - 15:50,,S-SANTIAGO,Vacantes FG,CII2100_FG06,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 7,CÁTEDRA 07,LU JU 17:25 - 18:45,GILLIBRAND RICHARD PATRICIO,S-SANTIAGO,Vacantes de Carrera,CII2100_VC07,38
,,,,,,,,,,,,,CII2100,INTRODUCCIÓN  A LA ECONOMÍA,6,CII2000,Sección 7,AYUDANTÍA OPCIONAL 07,MI 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CII2100_VC07,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2112,TECNOLOGÍAS INALÁMBRICAS,6,,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2112_VC01,20
,,,,,,,,,,,,,CIT2112,TECNOLOGÍAS INALÁMBRICAS,6,,Sección 1,CÁTEDRA 01,LU JU 11:30 - 12:50,CARREÑO ERICK ROBERTO,S-SANTIAGO,Vacantes de Carrera,CIT2112_VC01,
,,,,,,,,,,,,,CIT2112,TECNOLOGÍAS INALÁMBRICAS,6,,Sección 1,LABORATORIO 01,LU 14:30 - 15:50,CARREÑO ERICK ROBERTO,S-SANTIAGO,Vacantes de Carrera,CIT2112_VC01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2112,TECNOLOGÍAS INALÁMBRICAS,6,,Sección 2,CÁTEDRA 01,LU JU 11:30 - 12:50,CARREÑO ERICK ROBERTO,S-SANTIAGO,Vacantes de Carrera,CIT2112_VC02,20
,,,,,,,,,,,,,CIT2112,TECNOLOGÍAS INALÁMBRICAS,6,,Sección 2,AYUDANTÍA OBLIGATORIA 01,MI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2112_VC02,
,,,,,,,,,,,,,CIT2112,TECNOLOGÍAS INALÁMBRICAS,6,,Sección 2,LABORATORIO 02,VI 14:30 - 15:50,CARREÑO ERICK ROBERTO,S-SANTIAGO,Vacantes de Carrera,CIT2112_VC02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 1,AYUDANTÍA OBLIGATORIA 01,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM01,20
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 1,CÁTEDRA 01,MA VI 11:30 - 12:50,BOETTCHER NICOLAS ALEJANDRO,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM01,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 1,LABORATORIO 01,VI 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM01,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 2,LABORATORIO 02,MA 08:30 - 09:50,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM02,20
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 2,CÁTEDRA 01,MA VI 11:30 - 12:50,BOETTCHER NICOLAS ALEJANDRO,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM02,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 2,AYUDANTÍA OBLIGATORIA 01,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM02,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 3,CÁTEDRA 02,LU JU 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM03,20
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 3,AYUDANTÍA OBLIGATORIA 02,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM03,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 3,LABORATORIO 03,VI 10:00 - 11:20,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM03,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 4,CÁTEDRA 02,LU JU 17:25 - 18:45,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM04,20
,,,,,,,,,,,,,CIT2113,CRIPTOGRAFÍA Y SEGURIDAD EN REDES,6,CIT2105,Sección 4,AYUDANTÍA OBLIGATORIA 02,MI 13:00 - 14:20,,S-SANTIAGO,Vacantes de Carrera,CIT2113_CM04,
